description,addr,district,road,obj_type,district_num,type_num,area,room,dinning,bath,which_floor,total_floor,total_fee
❤秒殺❤黃金店面❤車水馬龍,台中市西屯區玉門路,西屯區,玉門路,店面,8,1,30.0,0.0,0.0,0.0,1,4,40000.0
正中華夜市商圈1樓全新小店面(工作室),台中市北區中華路一段,北區,中華路一段,店面,2,1,10.0,0.0,0.0,0.0,1,12,10450.0
❤秒殺❤近太原車站❤雙店面,台中市北區南京東路二段,北區,南京東路二段,店面,2,1,30.0,0.0,0.0,0.0,1,4,25000.0
中科丨大型連鎖集散地丨１＋２樓美店鋪,台中市西屯區福雅路128巷,西屯區,福雅路,店面,8,1,26.0,0.0,0.0,0.0,1,4,29000.0
我最便宜🍎附隔間租金已含2車🍎如春,台中市西屯區臺灣大道四段,西屯區,臺灣大道四段,辦公,8,2,97.7,0.0,0.0,0.0,9,28,69966.0
近交流道工業區★含一機-商辦專業如春房屋,台中市西屯區台灣大道四段,西屯區,台灣大道四段,辦公,8,2,62.47,0.0,0.0,0.0,8,11,36061.0
@篤行路大面寬三角窗金店面,台中市西區篤行路,西區,篤行路,店面,5,1,93.0,0.0,0.0,0.0,1,5,50000.0
辦公適文武百市近中清路民權路健行路,台中市北區忠明路464巷5號,北區,忠明路,辦公,2,2,85.0,0.0,0.0,0.0,1,5,42000.0
黃金店面@營登@可輕食@禁重油煙,台中市西區美村路一段,西區,美村路一段,店面,5,1,19.0,0.0,0.0,0.0,1,1,27999.0
西屯區三角店面不可餐飲,台中市西屯區何厝街,西屯區,何厝街,店面,8,1,17.0,0.0,0.0,0.0,1,1,40000.0
全新裝潢南屯公益路旁室內50坪店面,台中市南屯區大進街,南屯區,大進街,店面,7,1,50.0,0.0,0.0,0.0,1,1,40000.0
築創🆄向上市場✪面寬4米金店面◆近勤美,台中市西區中美街,西區,中美街,店面,5,1,10.0,0.0,0.0,0.0,1,4,45000.0
南屯金店面1~2樓嶺東商圈,台中市南屯區春安三街222號,南屯區,春安三街,店面,7,1,48.48,2.0,2.0,2.0,1,12,29500.0
單元十二精華地段.挑高八米景觀店面,台中市北屯區旱溪西路三段178號,北屯區,旱溪西路三段,店面,6,1,42.02,0.0,0.0,0.0,1,14,57100.0
Fun亮間空新共享的時代讓我們一起戰鬥吧,台中市西區台灣大道二段239號,西區,台灣大道二段,辦公,5,2,4.0,0.0,0.0,0.0,10,19,6300.0
一中商圈裝配齊全店面👑可頂讓🔱雙車位,台中市北區太平路,北區,太平路,店面,2,1,20.0,0.0,0.0,0.0,1,4,34500.0
"中興大學商圈,樓店,辦公室,開店",台中市南區學府路147巷,南區,學府路,辦公,3,2,21.26,0.0,0.0,0.0,1,18,18804.0
黃金店面✅營登✅禁重油煙✅二年約✅台水電,台中市西屯區大墩二十街,西屯區,大墩二十街,店面,8,1,29.0,0.0,0.0,0.0,1,1,39999.0
嶺東彩虹眷村金店面1+2樓大空間,台中市南屯區嶺東南路,南屯區,嶺東南路,店面,7,1,34.0,2.0,2.0,2.0,1,7,32000.0
中科東海榮總旁黃金店面,台中市西屯區東大路一段,西屯區,東大路一段,店面,8,1,5.0,0.0,0.0,0.0,1,1,15000.0
超優地段✨超大坪數70坪✨精美裝潢商辦,台中市北區中清路一段,北區,中清路一段,辦公,2,2,70.0,0.0,0.0,0.0,9,13,60400.0
租-市政府旁黃金店面,台中市西屯區大墩二十街,西屯區,大墩二十街,店面,8,1,77.01,0.0,0.0,0.0,-1,6,70000.0
強！一中商圈蛋黃區黃金店舖,台中市北區三民路三段,北區,三民路三段,店面,2,1,19.2,0.0,1.0,1.0,1,5,45000.0
博館商圈111坪商用空間出租,台中市北區博館東街,北區,博館東街,辦公,2,2,111.9,0.0,0.0,0.0,-1,12,85000.0
水湳經貿中平路大角店室內約52坪生意好!,台中市西屯區中平路212號,西屯區,中平路,店面,8,1,52.0,0.0,0.0,0.0,1,12,81800.0
❤️文創園區.綠空廊道.三角窗大店面,台中市南區復興路三段,南區,復興路三段,店面,3,1,106.0,0.0,0.0,0.0,1,4,70000.0
精華地段⭐️採光絕佳⭐️精美裝修⭐️如春,台中市西區台灣大道二段,西區,台灣大道二段,辦公,5,2,22.4,0.0,0.0,0.0,10,14,44100.0
全新裝修⭐️16-20人空間使用附家具,台中市西區台灣大道二段,西區,台灣大道二段,辦公,5,2,26.7,0.0,0.0,0.0,10,14,50400.0
正臺灣大道商辦,台中市西屯區臺灣大道二段,西屯區,臺灣大道二段,辦公,8,2,53.0,0.0,0.0,0.0,11,12,52448.0
大面寬店墅.工作室.公司行號,台中市北屯區長順街43號,北屯區,長順街,店面,6,1,75.0,0.0,0.0,0.0,1,4,81000.0
西區精華商圈1+B1樓店面,台中市西區精明路,西區,精明路,店面,5,1,25.0,0.0,0.0,0.0,1,4,40000.0
正台灣大道燙金門牌無敵採光漂亮視野辦公室,台中市西區臺灣大道二段307號,西區,臺灣大道二段,辦公,5,2,5.0,0.0,0.0,0.0,6,28,10500.0
正文心路捷運大坪數金店面出租,台中市北屯區文心路四段464號,北屯區,文心路四段,店面,6,1,100.0,0.0,0.0,0.0,1,18,72000.0
台中車站新時代大魯閣台中酒廠文創辦公室,台中市南區復興路三段,南區,復興路三段,辦公,3,2,69.21,0.0,0.0,0.0,11,12,44580.0
❤秒殺❤近大潤發❤黃金店面,台中市北區中清路一段,北區,中清路一段,店面,2,1,25.0,0.0,0.0,0.0,1,4,27000.0
店面北屯區透天店面北平路餐飲首選,台中市北屯區北平路三段87號,北屯區,北平路三段,店面,6,1,25.0,0.0,0.0,0.0,-1,4,43000.0
辦公室內75坪一層一戶車位冷氣適補習診所,台中市北區進化北路,北區,進化北路,辦公,2,2,88.5,0.0,0.0,0.0,2,10,53000.0
近文心崇德#B1黃金店面#超大空間,台中市北屯區文心路四段,北屯區,文心路四段,店面,6,1,98.5,0.0,0.0,0.0,-1,22,55000.0
南區店面便宜出租★機能便利★空間大,台中市南區台中路,南區,台中路,店面,3,1,25.0,0.0,0.0,0.0,1,6,28000.0
近科博館勤美商圈⭐️優質商辦⭐️如春房屋,台中市北區台灣大道二段,北區,台灣大道二段,辦公,2,2,132.69,0.0,0.0,0.0,4,12,53625.0
★工業裝潢★勤美綠園道★辦公首選,台中市西區美村路一段,西區,美村路一段,辦公,5,2,50.0,0.0,0.0,0.0,-1,8,38000.0
忠明路邊間透天店面1+2樓出租,台中市北區忠明路,北區,忠明路,店面,2,1,35.0,0.0,0.0,0.0,1,2,35000.0
五期裝潢邊間樓店開店讚,台中市南屯區大墩十五街,南屯區,大墩十五街,店面,7,1,45.05,0.0,2.0,1.0,1,7,65000.0
黃金地段店面店面寬採光通風優,台中市北區自強街40巷,北區,自強街,店面,2,1,17.0,0.0,0.0,0.0,1,3,15000.0
東區商圈角間店面,台中市東區忠孝路,東區,忠孝路,店面,4,1,40.0,0.0,0.0,0.0,1,2,68000.0
華美市場店面/漢口商圈店面/中華國小店面,台中市西屯區華美西街二段,西屯區,華美西街二段,店面,8,1,6.0,0.0,0.0,0.0,1,1,6800.0
新都心青創事業商務辦公室,台中市西屯區西屯路二段256巷6號,西屯區,西屯路二段,辦公,8,2,8.0,0.0,0.0,0.0,5,23,14000.0
近機捷正敦富路大店面,台中市北屯區敦富路,北屯區,敦富路,店面,6,1,40.59,0.0,0.0,0.0,1,15,52000.0
近一中商圈熱鬧地段正三民路上海銀行商辦,台中市中區三民路二段,中區,三民路二段,辦公,1,2,33.0,0.0,0.0,0.0,8,12,21150.0
市府捷運大店面,台中市西屯區大墩二十街,西屯區,大墩二十街,店面,8,1,84.22,0.0,0.0,0.0,1,6,63000.0
(M)站前秀泰火車站旁金店面,台中市東區南京路,東區,南京路,店面,4,1,20.9,0.0,0.0,0.0,1,4,38000.0
Z民俗公園鉅虹森之旅黃金店面,台中市北屯區大連路二段,北屯區,大連路二段,店面,6,1,57.34,0.0,0.0,0.0,1,14,42000.0
正逢甲夜市大坪數雙黃金店面,台中市西屯區逢甲路20巷,西屯區,逢甲路,店面,8,1,35.0,0.0,0.0,0.0,1,3,68000.0
美甲美睫超適合；網購倉儲佳,台中市南區工學一街167巷,南區,工學一街,辦公,3,2,8.0,0.0,0.0,0.0,2,2,8000.0
❤️飲料店頂讓⭐整棟出租⚡精誠路車水馬龍,台中市西區精誠路,西區,精誠路,店面,5,1,68.0,0.0,0.0,0.0,1,3,49999.0
東區秀泰旁金店面,台中市東區南京路,東區,南京路,店面,4,1,20.9,0.0,1.0,1.0,1,4,38000.0
㊣復興路人潮錢潮順向角店,台中市南區復興路三段,南區,復興路三段,店面,3,1,26.945,0.0,0.0,0.0,1,4,45000.0
正東興路透天店面出租,台中市西區東興路三段,西區,東興路三段,店面,5,1,60.0,0.0,0.0,0.0,1,3,38000.0
🔥全新一中商圈店面、格局方正、採光極佳,台中市北區一中街167巷,北區,一中街,店面,2,1,13.65,0.0,0.0,0.0,1,3,30000.0
惠中路三段黃金店面33坪可使用(屋主自租,台中市南屯區惠中路三段71號,南屯區,惠中路三段,店面,7,1,33.0,0.0,0.0,0.0,1,14,84146.0
文心昌平辦公室Ｂ０２室,台中市北屯區昌平路一段,北屯區,昌平路一段,辦公,6,2,6.45,0.0,0.0,0.0,5,14,8075.0
文心昌平辦公室Ｂ０５室,台中市北屯區昌平路一段,北屯區,昌平路一段,辦公,6,2,8.14,0.0,0.0,0.0,5,14,19750.0
文心昌平辦公室Ｂ０３室,台中市北屯區昌平路一段,北屯區,昌平路一段,辦公,6,2,26.97,1.0,0.0,0.0,5,14,22750.0
西屯路樓店！競選總部退租,台中市西屯區西屯路二段,西屯區,西屯路二段,店面,8,1,41.85,1.0,3.0,2.0,1,16,34000.0
降租了~臺灣大道五權路重要樞紐雙透天店面,台中市北區台灣大道一段,北區,台灣大道一段,店面,2,1,17.98,0.0,0.0,0.0,1,2,32000.0
五期公益商圈辦公室，樓下銀行商家林立,台中市西區公益路,西區,公益路,辦公,5,2,58.0,0.0,0.0,0.0,14,17,46110.0
「東區」74交流道旁透店,台中市東區東英八街,東區,東英八街,店面,4,1,20.0,0.0,0.0,0.0,1,3,28000.0
可辦營業登記、有單獨隔間的小型辦公室出租,台中市南區美村路二段186號,南區,美村路二段,辦公,3,2,8.0,0.0,0.0,0.0,11,12,8000.0
★一層一戶★格局採光佳－專營商辦華府房屋,台中市西屯區大容東街,西屯區,大容東街,辦公,8,2,114.03,0.0,0.0,0.0,2,12,70000.0
總太明日店面,台中市北屯區太原路三段,北屯區,太原路三段,店面,6,1,36.0,0.0,0.0,0.0,1,14,25400.0
全新黃金店面●好停車●辦公零售業佳,台中市東區旱溪東路一段537號,東區,旱溪東路一段,店面,4,1,32.0,0.0,0.0,0.0,1,5,25999.0
黃楷伶🦉租正文心路公益路捷運稀有金店,台中市南屯區文心路一段,南屯區,文心路一段,店面,7,1,48.83,0.0,0.0,0.0,1,16,62704.0
北屯新社區🔆全新一樓店面,台中市北屯區祥順路二段,北屯區,祥順路二段,店面,6,1,23.0,0.0,0.0,0.0,1,15,32000.0
精誠商圈★庭院店面★適咖啡、早午餐、下午茶,台中市西區精誠路124號,西區,精誠路,店面,5,1,35.0,1.0,2.0,1.0,1,7,29999.0
可辦營業登記、有單獨隔間的小型辦公室出租,台中市北區中清路一段372號,北區,中清路一段,辦公,2,2,8.0,0.0,0.0,0.0,10,12,8000.0
三角窗店面出租全新整理格柵財神廟旁,台中市北屯區瀋陽路三段347號,北屯區,瀋陽路三段,店面,6,1,26.0,0.0,0.0,0.0,1,6,45000.0
正中清路/賺錢金店面/一樓+地下室,台中市北區中清路一段,北區,中清路一段,店面,2,1,28.12,0.0,0.0,0.0,1,5,30000.0
精誠商圈可餐飲店面,台中市西區精誠路,西區,精誠路,店面,5,1,132.0,0.0,0.0,0.0,1,3,65000.0
出租/出售94坪開放空間商辦大樓,台中市北屯區文心路四段,北屯區,文心路四段,辦公,6,2,70.0,0.0,0.0,0.0,7,20,59000.0
💎稀有!中華夜市面寬賺錢金店面💎,台中市中區公園路,中區,公園路,店面,1,1,45.0,0.0,0.0,0.0,1,3,37000.0
可做辦公室或工作室全新裝潢不可養寵物,台中市北區公園路140號,北區,公園路,辦公,2,2,17.0,0.0,0.0,0.0,2,12,10800.0
✤蛋黃區✤近一中商圈、中友百貨優質店面ღ,台中市北區三民路三段120巷,北區,三民路三段,店面,2,1,20.71,0.0,0.0,0.0,1,4,45000.0
豐樂公園附近✨可辦公✨個人工作室✨可營登,台中市南屯區文心南五路一段,南屯區,文心南五路一段,辦公,7,2,43.0,0.0,0.0,0.0,1,4,38000.0
北區優質辦公室~,台中市北區中清路一段100號,北區,中清路一段,辦公,2,2,5.56,0.0,0.0,0.0,13,20,6500.0
✨火車站金透店✅,台中市東區大智路,東區,大智路,店面,4,1,63.0,0.0,0.0,0.0,1,3,35000.0
正文心路|CP值店面|可餐飲,台中市西屯區文心路二段,西屯區,文心路二段,店面,8,1,22.0,0.0,0.0,0.0,1,4,36000.0
房仲少林寺🔥專簽！嶺東忠勇商圈店面,台中市南屯區寶山東一街,南屯區,寶山東一街,店面,7,1,27.0,0.0,0.0,0.0,1,12,25742.0
三民五權黃金角店|可餐飲,台中市西區三民路一段,西區,三民路一段,店面,5,1,13.0,0.0,0.0,0.0,1,1,45000.0
酒廠文創園區大面寬三角窗店鋪,台中市南區復興路三段,南區,復興路三段,辦公,3,2,84.94,0.0,0.0,0.0,1,4,85000.0
適飲料店~捷運金店面~捷運出口旁,台中市北屯區文心路四段,北屯區,文心路四段,店面,6,1,9.87,0.0,0.0,0.0,1,5,36000.0
邊間1+2樓店面附裝潢.冷氣含管,台中市北屯區祥順東路二段,北屯區,祥順東路二段,店面,6,1,35.0,0.0,0.0,0.0,1,13,31000.0
北平路文武百市黃金店面,台中市北屯區北平路三段,北屯區,北平路三段,店面,6,1,17.0,0.0,0.0,0.0,1,4,35000.0
急租~全新自由居大面寬店面,台中市東區自由路四段,東區,自由路四段,店面,4,1,40.2,0.0,0.0,0.0,1,15,48000.0
國聚之悅🥇中科商圈米寬黃金角間大店面,台中市西屯區福林路176號,西屯區,福林路,店面,8,1,75.42,0.0,0.0,0.0,1,14,91685.0
美術園道金透店熱鬧地段招租中歡迎賞屋詳談,台中市西區五權西二街,西區,五權西二街,店面,5,1,65.9,0.0,0.0,0.0,1,2,35000.0
天津路透天店面,台中市北區天津路二段32號,北區,天津路二段,店面,2,1,79.0,0.0,0.0,0.0,1,4,55000.0
北屯安順適合美容文市辦公#車位面議,台中市北屯區安順東二街,北屯區,安順東二街,辦公,6,2,18.6,0.0,0.0,0.0,1,5,20000.0
近文心路東山商圈大面寬可餐飲對面有停車廠,台中市北屯區東山路一段138巷8弄1號,北屯區,東山路一段,辦公,6,2,44.89,0.0,0.0,0.0,1,2,88000.0
文心南路南屯捷運站電梯店面,台中市南屯區文心南路,南屯區,文心南路,店面,7,1,50.0,0.0,0.0,0.0,1,5,50000.0
正樂業路大面寬店面，國聚之禮,台中市東區樂業路210號,東區,樂業路,店面,4,1,47.0,0.0,0.0,0.0,1,14,58000.0
鉅虹挑高金店面近捷運北平商圈二樓可做住家,台中市北屯區文昌三街,北屯區,文昌三街,店面,6,1,28.0,0.0,0.0,0.0,1,14,47800.0
★近捷運站優質店面★格局方正,台中市北屯區文心路三段,北屯區,文心路三段,店面,6,1,95.85,0.0,0.0,0.0,1,13,95658.0
東區起飛～近三井outlet賺錢黃金店鋪,台中市東區樂業南路,東區,樂業南路,店面,4,1,37.9,0.0,0.0,0.0,1,22,45000.0
中正路情懷，臨路美店鋪謝絕餐飲,台中市中區台灣大道一段,中區,台灣大道一段,店面,1,1,41.0,0.0,0.0,0.0,1,4,35000.0
五期朝南臨文心路超強捷運質感樓店,台中市南屯區大墩四街,南屯區,大墩四街,店面,7,1,44.522,0.0,0.0,0.0,1,14,85873.0
七期正林新醫院對面金透店,台中市南屯區惠中路三段,南屯區,惠中路三段,店面,7,1,120.0,0.0,0.0,0.0,1,4,68000.0
陳平國小旁優質樓店(全國天第)(阿傳),台中市北屯區陳平一街,北屯區,陳平一街,店面,6,1,25.0,0.0,0.0,0.0,1,8,27800.0
逢甲大學旁超大實坪店面1F,台中市西屯區文華路150巷,西屯區,文華路,店面,8,1,13.0,0.0,0.0,0.0,1,5,27400.0
精明商圈春水堂旁一樓黃金店面,台中市西屯區精明一街,西屯區,精明一街,店面,8,1,20.0,0.0,0.0,0.0,1,4,30000.0
💎樓店出租💎精科園區店面💥G3類別,台中市南屯區保安八街,南屯區,保安八街,店面,7,1,20.47,0.0,0.0,0.0,1,7,24400.0
正西屯路熱鬧透店可做餐飲.文武百市,台中市西屯區西屯路一段,西屯區,西屯路一段,店面,8,1,50.0,0.0,0.0,0.0,1,3,42000.0
🍎逢甲金店面#禁餐飲#可營登#美甲美睫,台中市西屯區逢甲路,西屯區,逢甲路,店面,8,1,25.0,0.0,0.0,0.0,1,1,60000.0
敦化路黃金店面★6.5米面寬★近水湳經貿,台中市北屯區敦化路一段,北屯區,敦化路一段,店面,6,1,65.846,0.0,0.0,0.0,1,16,39200.0
近SOGO百貨秒殺店面,台中市西區中美街,西區,中美街,店面,5,1,15.0,0.0,0.0,0.0,1,4,40000.0
中清文心站旁熱鬧店住,台中市北區陝西路,北區,陝西路,店面,2,1,46.98,0.0,0.0,0.0,1,9,31600.0
正忠孝夜市一樓金店,台中市南區忠孝路,南區,忠孝路,店面,3,1,15.0,0.0,0.0,0.0,1,1,40000.0
🔥西區五權路🔥40坪辦公室,台中市西區五權路,西區,五權路,辦公,5,2,40.0,0.0,0.0,0.0,14,20,39000.0
整棟出祖.一樓可做店面,台中市南屯區黎明路一段1175號,南屯區,黎明路一段,店面,7,1,25.0,0.0,0.0,0.0,1,3,33000.0
南區愛買旁社區型店鋪,台中市南區大慶街二段616巷,南區,大慶街二段,店面,3,1,11.89,0.0,0.0,0.0,1,14,12000.0
網美級樓店１＋２Ｆ，免頂讓金接收美裝潢,台中市北屯區軍福十五路332號,北屯區,軍福十五路,店面,6,1,46.0,0.0,0.0,0.0,1,15,52230.0
昌平商圈金店面可餐飲使用30坪!,台中市北屯區柳陽西街48號,北屯區,柳陽西街,店面,6,1,30.0,0.0,0.0,0.0,1,1,23000.0
可營登報稅🍂適合小工作室🍂店+住,台中市北區永興街134巷,北區,永興街,店面,2,1,22.0,0.0,0.0,0.0,1,3,25000.0
❤倉儲❤74❤可二房東❤內有事務所,台中市北屯區軍福十九路,北屯區,軍福十九路,辦公,6,2,103.0,0.0,0.0,0.0,1,5,79999.0
西區🍂雙店面🍂1樓地下室,台中市西區柳川東路二段,西區,柳川東路二段,店面,5,1,50.0,0.0,0.0,0.0,1,3,65000.0
文心路精美辦公室，捷運四維國小站,台中市北屯區文心路四段875號,北屯區,文心路四段,辦公,6,2,56.0,0.0,0.0,0.0,4,22,40500.0
台灣大道近勤美草悟道辦公附會議室/車位,台中市西區華美街一段,西區,華美街,辦公,5,2,62.0,0.0,0.0,0.0,11,12,44600.0
商辦網拍工作室電商台水電可營登報稅管理員,台中市北屯區昌平路,北屯區,昌平路,辦公,6,2,18.0,0.0,0.0,0.0,8,14,30000.0
近台中後火車站✨角間大店面✨可輕食餐飲,台中市南區復興路,南區,復興路,店面,3,1,63.0,0.0,0.0,0.0,1,4,70000.0
最佳CP質⚡日式裝潢1+1樓轉角透店⚡,台中市東區自由路四段,東區,自由路四段,店面,4,1,89.0,0.0,0.0,0.0,1,4,65000.0
小紀-【美術館✨綠園道✨精華區✨金店面】,台中市西區五權西四街,西區,五權西四街,店面,5,1,17.0,0.0,0.0,0.0,1,14,37900.0
辦公+倉庫~兩皆宜，地點佳~有網路。,台中市西屯區河南路二段,西屯區,河南路二段,辦公,8,2,4.0,0.0,0.0,0.0,4,5,4500.0
單獨出入口好停車,台中市北屯區景賢路232號,北屯區,景賢路,辦公,6,2,50.0,0.0,0.0,0.0,2,4,30000.0
黃金店面✅美甲美睫✅工作室,台中市東區台中路,東區,台中路,店面,4,1,25.0,0.0,0.0,0.0,1,4,27999.0
💖超秒殺店面💖網美聖地😊可寵,台中市中區興中街119號,中區,興中街,店面,1,1,28.0,0.0,0.0,0.0,6,6,38000.0
近逢甲水湳含一機附隔間✨商辦專業如春房屋,台中市西屯區河南路二段,西屯區,河南路二段,辦公,8,2,61.81,0.0,0.0,0.0,13,13,51000.0
🏠好市多/G3全新兩房含冷氣/平車,台中市北屯區敦富路,北屯區,敦富路,辦公,6,2,22.0,3.0,2.0,2.0,2,15,23000.0
