description,addr,district,road,obj_type,district_num,type_num,area,room,dinning,bath,which_floor,total_floor,total_fee
稀有⭐可租補⭐陽台獨洗⭐可短租⭐近中國醫,台中市北區美德街,北區,美德街,獨立套房,2,1,11.0,1.0,0.0,1.0,5,7,9200.0
🎉西區🎉精緻裝潢🎉鄰近勤美🎉,台中市西區中美街,西區,中美街,獨立套房,5,1,8.0,1.0,0.0,1.0,5,7,9300.0
寓上花園*含車位管理費*二房/自租/免仲,台中市北屯區環中東路二段,北屯區,環中東路二段,整層住家,6,3,16.37,2.0,1.0,1.0,6,15,22000.0
北區✨質感房✨陽台獨洗✨電梯,台中市北區北平路二段99巷,北區,北平路二段,獨立套房,2,1,10.0,1.0,0.0,1.0,5,6,8200.0
🍁精美套房🍁保證24H內迅速回覆🍁,台中市北區三民路三段89巷,北區,三民路三段,獨立套房,2,1,10.0,1.0,0.0,1.0,3,7,8000.0
👍全新裝潢👍採光佳,台中市北區德化街,北區,德化街,獨立套房,2,1,7.0,1.0,0.0,1.0,3,5,10000.0
西屯&西安街&可寵可貓,台中市西屯區西安街143巷,西屯區,西安街,獨立套房,8,1,10.0,1.0,0.0,1.0,4,9,12000.0
🐯秒殺物件🐯獨洗曬有陽台🐯僅此一間,台中市南屯區南屯路二段,南屯區,南屯路二段,獨立套房,7,1,10.0,1.0,0.0,1.0,6,12,9600.0
💫飯店級套房💫保證24H迅速回覆💫,台中市西屯區上石北二巷,西屯區,上石北二巷,獨立套房,8,1,10.0,1.0,0.0,1.0,3,7,8200.0
⭐️兩房兩廳⭐️全新整理⭐️可報稅租屋補,台中市西屯區中工三路,西屯區,中工三路,整層住家,8,3,20.0,2.0,2.0,2.0,7,7,20000.0
中山醫必租有電梯大套房～張景勝租屋最謹慎,台中市南區復興路一段273號,南區,復興路一段,獨立套房,3,1,8.0,1.0,0.0,1.0,3,13,10000.0
中山醫電梯大二房二衛釋出！~張景勝最謹慎,台中市南區復興路一段273號,南區,復興路一段,獨立套房,3,1,15.0,1.0,0.0,1.0,3,13,15000.0
世界/寓上/逢甲低調時尚小豪宅~群利/,台中市西屯區弘孝路161號,西屯區,弘孝路,獨立套房,8,1,20.5,1.0,0.0,1.0,3,12,18500.0
二房台水台電❤️電梯管理室❤️附平面車位,台中市北屯區太原路三段,北屯區,太原路三段,整層住家,6,3,25.0,2.0,2.0,1.0,4,18,21999.0
全新裝潢獨立陽台明亮小豪宅套房獨洗曬流理臺,台中市南區和昌街129號,南區,和昌街,住宅,3,4,8.0,1.0,1.0,1.0,5,5,13000.0
皮爾凱登/飯店式管理.有陽台..,台中市西屯區甘肅路一段10號,西屯區,甘肅路一段,獨立套房,8,1,11.2,1.0,0.0,1.0,6,15,7600.0
優質社區都是醫生跟教授#,台中市中區仁愛街15號,中區,仁愛街,整層住家,1,3,26.0,3.0,2.0,2.0,5,12,23000.0
家俱電全配💖台水電.全新完工.汽機車位,台中市中區三民路二段,中區,三民路二段,整層住家,1,3,27.0,2.0,2.0,1.0,2,12,25999.0
文心捷運櫻花站❤精美電梯套房❤高CP值,台中市西屯區長安路一段46巷,西屯區,長安路一段,獨立套房,8,1,8.0,1.0,0.0,1.0,7,7,6800.0
可貓台水電💖子母車.電梯管理員.半空屋,台中市北區東成路47巷6號,北區,東成路,整層住家,2,3,25.0,3.0,2.0,2.0,2,12,17999.0
近美術館🔥陽台獨洗🔥乾濕分離🔥可寵,台中市西區南屯路一段,西區,南屯路一段,獨立套房,5,1,12.0,1.0,0.0,1.0,4,5,14000.0
太平洋SOGO百貨公司旁溫馨套房,台中市西區美村路一段52巷,西區,美村路一段,獨立套房,5,1,6.0,1.0,0.0,1.0,4,5,4000.0
小資兩房🔥平面車位🔥家俱電全配🔥,台中市西屯區朝馬路,西屯區,朝馬路,整層住家,8,3,25.0,2.0,2.0,1.0,11,27,26800.0
東區兩房附汽機車位家具可談,台中市東區一心街,東區,一心街,整層住家,4,3,16.0,2.0,1.0,1.0,3,10,21320.0
小資最愛🔥採光通風🔥陽台獨洗🔥電梯,台中市北區三民路三段,北區,三民路三段,住宅,2,4,8.0,1.0,0.0,1.0,2,5,6499.0
近交流道🔥獨洗🔥採光通風🔥流理檯,台中市北屯區中清路二段,北屯區,中清路二段,獨立套房,6,1,10.0,1.0,0.0,1.0,4,5,9000.0
可貓✅兩房✅台水電✅平車位✅電梯管理員✅,台中市北屯區太原路三段,北屯區,太原路三段,整層住家,6,3,25.0,2.0,2.0,1.0,10,12,28000.0
近74⭐便宜電度⭐大空間⭐採光佳⭐管理員,台中市西屯區龍門路,西屯區,龍門路,獨立套房,8,1,15.25,1.0,0.0,1.0,3,5,9000.0
全新完工電梯獨洗曬全包超大乾溼分離,台中市北屯區瀋陽路三段,北屯區,瀋陽路三段,獨立套房,6,1,13.0,1.0,0.0,1.0,3,6,12999.0
優質溫馨套房,台中市北屯區崇德二路二段55號,北屯區,崇德二路二段,獨立套房,6,1,6.0,1.0,0.0,1.0,2,2,6500.0
秒殺⚡可貓💖乾淨空間✨陽台獨洗,台中市西屯區漢口路一段,西屯區,漢口路一段,獨立套房,8,1,11.0,1.0,0.0,1.0,1,5,8500.0
電4超讚⭐大坪數⭐唯美採光⭐管理員⭐市政,台中市西屯區朝富路,西屯區,朝富路,獨立套房,8,1,12.12,1.0,0.0,1.0,3,5,9000.0
❤秒殺❤近中國醫❤超優惠價,台中市北區大德街,北區,大德街,獨立套房,2,1,8.0,1.0,0.0,1.0,2,4,5499.0
❤秒殺❤中科首選❤全新樓中樓,台中市西屯區順和一街,西屯區,順和一街,整層住家,8,3,12.0,1.0,1.0,1.0,5,7,13999.0
❤秒殺❤近東海❤獨洗陽台電梯,台中市西屯區順和一街,西屯區,順和一街,獨立套房,8,1,10.0,1.0,0.0,1.0,5,7,7900.0
小資首選/皮箱入住/陽台獨洗/流理臺,台中市東區富台街,東區,富台街,獨立套房,4,1,9.0,1.0,0.0,1.0,6,7,8500.0
家的感覺獨洗陽台超精美電梯大套房!,台中市北區中山路,北區,中山路,獨立套房,2,1,11.5,1.0,0.0,1.0,5,5,15000.0
逢甲溫馨套房,台中市西屯區河南路二段,西屯區,河南路二段,獨立套房,8,1,8.0,1.0,0.0,1.0,1,4,5499.0
可貓流理台機車位快來看乾溼分離大陽台,台中市北區衛道路,北區,衛道路,住宅,2,4,11.0,1.0,1.0,1.0,3,4,6800.0
秒殺全新完工流理台獨洗陽台精美套,台中市北屯區國強街132巷,北屯區,國強街,獨立套房,6,1,11.5,1.0,0.0,1.0,3,5,12000.0
超新超美工業風♥類一房一廳♥私人機車位,台中市北屯區北屯路,北屯區,北屯路,獨立套房,6,1,14.0,1.0,0.0,1.0,5,8,13500.0
全新完工/可報稅、補助/國安套房,台中市西屯區福林路,西屯區,福林路,獨立套房,8,1,12.0,1.0,0.0,1.0,9,9,15000.0
逢甲文華商圈台水台電舒適套房,台中市西屯區文華路,西屯區,文華路,獨立套房,8,1,7.2,1.0,0.0,1.0,5,6,7000.0
💓獨立套房💓一中商圈💓中華夜市,台中市中區中山路,中區,中山路,獨立套房,1,1,7.0,1.0,0.0,1.0,2,4,7100.0
聚富圓圓兩房含傢俱電,台中市南屯區萬和路一段,南屯區,萬和路一段,整層住家,7,3,25.69,2.0,2.0,1.0,4,9,28429.0
永聚一生溫馨三房附車位,台中市北屯區東光路724巷,北屯區,東光路,整層住家,6,3,33.0,3.0,2.0,2.0,3,15,24850.0
❤秒殺❤歐式風設計❤先搶先贏,台中市北屯區昌平路一段,北屯區,昌平路一段,獨立套房,6,1,10.0,1.0,0.0,1.0,5,7,7700.0
報稅補助🔥陽台獨洗⭐衛浴窗⭐中國醫,台中市北區健行路,北區,健行路,獨立套房,2,1,13.0,1.0,0.0,1.0,5,6,10999.0
便宜一房一廳⭐近捷運站⭐獨洗曬⭐採光佳⭐,台中市西屯區西屯路二段,西屯區,西屯路二段,獨立套房,8,1,13.36,1.0,0.0,1.0,5,6,7000.0
❤秒殺❤近水湳經貿❤質感設計,台中市北屯區雷中街32巷,北屯區,雷中街,獨立套房,6,1,10.0,1.0,0.0,1.0,3,5,8600.0
超佛心⭐台水電⭐陽台獨洗⭐可租補⭐管理員,台中市東區精武路,東區,精武路,獨立套房,4,1,12.8,1.0,0.0,1.0,5,10,8800.0
❤秒殺❤近精武車站❤系統裝潢,台中市東區自強街6巷,東區,自強街,獨立套房,4,1,10.0,1.0,0.0,1.0,5,7,7800.0
❤秒殺❤近中興大學❤可寵可寵,台中市南區南門路,南區,南門路,獨立套房,3,1,10.0,1.0,0.0,1.0,5,7,8200.0
SOGO❤勤美❤獨洗陽台❤禁寵❤流理台~,台中市西區中美街,西區,中美街,獨立套房,5,1,12.0,1.0,0.0,1.0,5,6,13000.0
新新❤勤美❤裝潢超美~陽台獨洗❤可炊喔~,台中市西區忠明路,西區,忠明路,獨立套房,5,1,10.0,1.0,0.0,1.0,2,6,12000.0
台水台電❤️子母車❤️電梯管理員,台中市北屯區北屯路,北屯區,北屯路,獨立套房,6,1,9.0,1.0,0.0,1.0,10,12,6649.0
可寵台水台電❤️子母車管理員❤️陽台獨洗,台中市北屯區東山路一段146巷,北屯區,東山路一段,整層住家,6,3,20.0,2.0,2.0,1.0,10,15,17499.0
沙發流理台❤️電梯子母車❤️陽台獨洗,台中市東區富台街,東區,富台街,獨立套房,4,1,10.0,1.0,0.0,1.0,6,7,8500.0
太原車站✨大三房✔正廚房✔獨洗曬✔車位✔,台中市北區南京東路二段,北區,南京東路二段,整層住家,2,3,20.0,3.0,2.0,1.0,1,5,24200.0
電梯新屋~陽台獨洗~流理台~乾濕分離,台中市北區原子街,北區,原子街,整層住家,2,3,18.0,2.0,1.0,1.0,3,8,17500.0
謙若樹全社區最秒殺戶！可貓精品美兩房平車,台中市北屯區敦富一街,北屯區,敦富一街,整層住家,6,3,30.0,2.0,2.0,1.0,11,15,23499.0
文心加賀美3房附車位(會補齊家俱),台中市西屯區天水西四街5號,西屯區,天水西四街,整層住家,8,3,26.0,3.0,2.0,2.0,2,9,29130.0
富築🔥電梯兩房🔥子母車🔥流理臺,台中市北區漢口路四段,北區,漢口路四段,整層住家,2,3,18.0,2.0,1.0,1.0,3,5,17799.0
勤美🌲專簽🌲百萬裝潢美套房-附大車位,台中市西區美村路,西區,美村路,整層住家,5,3,16.04,1.0,1.0,1.0,13,14,18888.0
🌈超新完工✅一房一廳✅流理臺✅獨洗陽台,台中市西區台灣大道,西區,台灣大道,獨立套房,5,1,16.0,1.0,0.0,1.0,1,4,12498.0
近東海榮總短租⛅豪華套房⛅浴缸流理台⛅,台中市西屯區台灣大道五段3巷,西屯區,台灣大道五段,獨立套房,8,1,15.0,1.0,0.0,1.0,3,6,14999.0
❤正一房一廳❤全新台水電❤乾濕分離,台中市北區綏遠路二段41號,北區,綏遠路二段,整層住家,2,3,15.0,1.0,1.0,1.0,5,7,18900.0
可短租可補助💥學生首選💥飲水機子母車,台中市西屯區福上巷235巷,西屯區,福上巷,獨立套房,8,1,8.0,1.0,0.0,1.0,1,6,7499.0
水湳透天套房,台中市北屯區華美街二段485巷,北屯區,華美街二段,分租套房,6,2,11.0,1.0,0.0,1.0,1,3,8000.0
☼九成新，正一房一廳，智能家居，小廚房☼,台中市北區綏遠路二段,北區,綏遠路二段,獨立套房,2,1,15.0,1.0,0.0,1.0,8,12,18900.0
⭐️三房兩廳⭐️大玄關⭐️傢俱全配,台中市西屯區中工三路220號,西屯區,中工三路,整層住家,8,3,25.0,3.0,2.0,2.0,2,7,19000.0
流理臺｜電梯｜獨洗曬｜遠百僑光｜木紋地板,台中市西屯區上石南八巷,西屯區,上石南八巷,獨立套房,8,1,7.0,1.0,0.0,1.0,6,10,7713.0
可貓秒殺💥精美裝潢優質房型💖可租補,台中市西屯區惠北巷,西屯區,惠北巷,整層住家,8,3,10.0,1.0,1.0,1.0,5,8,13500.0
中區#兩房台水電#可寵,台中市中區台灣大道一段306巷,中區,台灣大道一段,整層住家,1,3,18.0,2.0,1.0,1.0,4,7,18000.0
全新套房自強街，鄰近一中商圈精武車站,台中市東區自強街2巷,東區,自強街,獨立套房,4,1,8.0,1.0,0.0,1.0,5,5,7000.0
★逢甲商圈★大套房雙人床★門前停車,台中市西屯區福上巷,西屯區,福上巷,整層住家,8,3,9.0,1.0,0.0,1.0,1,3,11000.0
★五期捷運宅★大三房休旅車位★,台中市南屯區大光街,南屯區,大光街,整層住家,7,3,34.0,3.0,2.0,2.0,4,9,31380.0
🌵三房乾溼分離.生活機能佳🌵74快道,台中市北屯區松竹五路二段,北屯區,松竹五路二段,整層住家,6,3,32.0,3.0,2.0,2.0,11,15,28000.0
全新完工沙發陽台獨洗超美,台中市北屯區中清路四段,北屯區,中清路,獨立套房,6,1,10.0,1.0,0.0,1.0,3,5,12999.0
💦史上最大間💖電梯獨喜獨曬💖子母車,台中市北區自由路三段,北區,自由路三段,獨立套房,2,1,20.5,1.0,0.0,1.0,11,15,12999.0
💖一中街💖兩房吧檯式客廳廚房💖,台中市中區三民路二段,中區,三民路二段,整層住家,1,3,25.0,2.0,1.0,1.0,6,12,18999.0
💗可租屋補助💗台水電💗電梯大樓,台中市北區三民路二段,北區,三民路二段,整層住家,2,3,25.0,2.0,2.0,1.0,6,11,18999.0
屋主自租中科最美三房,台中市西屯區國安一路,西屯區,國安一路,整層住家,8,3,27.0,3.0,2.0,2.0,11,11,31217.0
👍落地窗👍採光佳😺獨洗,台中市北屯區中清路二段479巷,北屯區,中清路二段,獨立套房,6,1,7.0,1.0,0.0,1.0,3,5,9000.0
水湳中央公園朝南採光兩房全配傢俱電,台中市北屯區中清路二段415巷,北屯區,中清路二段,整層住家,6,3,22.0,2.0,1.0,1.0,14,14,24995.0
Sogo科博忠明國小2樓套房獨洗曬台電,台中市西區明禮街,西區,明禮街,分租套房,5,2,6.0,1.0,0.0,1.0,2,2,7200.0
天津北平捷運G7站新整理二房一廳可貓3樓,台中市北區中清路一段726巷,北區,中清路一段,整層住家,2,3,18.0,2.0,1.0,1.0,3,4,16000.0
#三房平車#黎明商圈#大墩學區#,台中市南屯區黎明路,南屯區,黎明路,整層住家,7,3,27.0,3.0,2.0,2.0,9,14,32833.0
免仲ˇ一中美3+1房ˇ近台體大ˇ歡迎看房,台中市北區練武路177巷,北區,練武路,整層住家,2,3,32.45,3.0,2.0,2.0,7,7,20000.0
【小資族】快!降價了台中女中高樓層全新未住3房平車,台中市中區三民路二段,中區,三民路二段,住宅,1,4,22.0,3.0,2.0,2.0,8,11,27000.0
走路中興大學可報稅可租屋補助採光通風電梯,台中市南區永東街,南區,永東街,獨立套房,3,1,8.0,1.0,0.0,1.0,6,6,7000.0
兩房一廳✅獨洗曬✅全新未住✅室內機車位,台中市北區原子街90巷,北區,原子街,獨立套房,2,1,16.0,1.0,0.0,1.0,3,7,17500.0
松竹商圈.全新正三房.近松竹雙鐵.,台中市北屯區松和街237號,北屯區,松和街,整層住家,6,3,26.0,3.0,2.0,2.0,6,15,28500.0
可家庭戶籍✨空屋有冷氣✨單純工作室✨秒搶,台中市東區進化路,東區,進化路,獨立套房,4,1,23.0,1.0,0.0,1.0,1,1,11999.0
🌈全新超美✅興大✅獨洗陽台✅火車站✅,台中市南區台中路,南區,台中路,獨立套房,3,1,10.0,1.0,0.0,1.0,3,7,7799.0
一年新屋❤️管理員❤️子母車❤️陽台,台中市北屯區太原路三段,北屯區,太原路三段,整層住家,6,3,30.0,2.0,2.0,1.0,4,18,23000.0
至善國中正對面，招租女室友~~,台中市西屯區青海路二段365號之5,西屯區,青海路二段,住宅,8,4,30.0,3.0,2.0,2.0,5,14,3400.0
💞一中街💞全新套房💞電梯大樓😻,台中市北區一中街,北區,一中街,獨立套房,2,1,10.0,1.0,0.0,1.0,12,15,7000.0
日式小套房🌟木質地板🌟陽台🌟,台中市南區五權南路296巷2號,南區,五權南路,獨立套房,3,1,8.0,1.0,0.0,1.0,3,5,6000.0
👍全新裝潢👍中國醫👍一中商圈,台中市北區一中街,北區,一中街,獨立套房,2,1,10.0,1.0,0.0,1.0,6,10,7000.0
全新完工❤套房❤一房一廳❤兩房❤多間可選,台中市西屯區福林路,西屯區,福林路,獨立套房,8,1,15.0,1.0,0.0,1.0,5,9,15000.0
教育大✨可貓咪✨台水電✨小資高CP採光,台中市西區五權路,西區,五權路,獨立套房,5,1,10.0,1.0,0.0,1.0,6,6,4999.0
可貓✨台電正一房一廳❤️陽台洗曬,台中市北屯區青島路三段,北屯區,青島路三段,分租套房,6,2,10.0,1.0,0.0,1.0,4,5,11000.0
😻一中商圈😻採光佳😻中國E,台中市北區一中街,北區,一中街,獨立套房,2,1,10.0,1.0,0.0,1.0,6,18,7000.0
電梯可寵！乾濕分離！子母車！,台中市西屯區漢成街,西屯區,漢成街,獨立套房,8,1,8.0,1.0,0.0,1.0,5,6,8000.0
✨鬧中取靜.輕裝潢/一卡皮箱入住/動漫巷,台中市西區樂群街58巷,西區,樂群街,獨立套房,5,1,7.0,1.0,0.0,1.0,2,6,8500.0
💗租｜南屯嶺東｜2房2衛｜平面車位,台中市南屯區保安五街17號,南屯區,保安五街,整層住家,7,3,16.0,2.0,2.0,2.0,8,12,26000.0
三改二大空間❤️兩間更衣室❤️可寵,台中市南屯區東興路二段,南屯區,東興路二段,整層住家,7,3,25.0,2.0,2.0,1.0,5,14,29525.0
質感美屋☎陽台獨洗琉璃台衛浴乾濕分離,台中市北區梅亭街,北區,梅亭街,整層住家,2,3,12.0,1.0,1.0,1.0,3,4,9500.0
⚡秒殺兩房⚡稀有釋出⚡要搶要快,台中市北屯區中清路二段,北屯區,中清路二段,整層住家,6,3,25.0,2.0,1.0,1.0,8,8,16000.0
東區火車站東京市高樓兩房平面車位,台中市東區公園東路158號,東區,公園東路,整層住家,4,3,20.4,2.0,2.0,1.0,9,15,23335.0
獨洗曬台水電陽台電梯套房,台中市北區中清路一段325號,北區,中清路一段,獨立套房,2,1,10.0,1.0,0.0,1.0,6,12,7000.0
大坪數◕管理員◕獨洗◕室內機車位◕中國醫,台中市西屯區長安路二段,西屯區,長安路二段,獨立套房,8,1,13.0,1.0,0.0,1.0,3,5,8999.0
稀有3房2衛可寵,台中市北區進化路,北區,進化路,整層住家,2,3,32.0,3.0,2.0,2.0,11,13,23000.0
全新2房2衛/含平車/台水電/好市多捷運,台中市北屯區敦富路,北屯區,敦富路,整層住家,6,3,25.0,2.0,2.0,2.0,15,16,21999.0
可寵德鑫G7一房一廳！含平面車位,台中市北區北平四街,北區,北平四街,整層住家,2,3,19.23,1.0,1.0,1.0,14,15,23000.0
新光逢甲◕全新電梯◕乾溼分離◕木質地,台中市西屯區福上巷龍欣三弄,西屯區,福上巷龍欣三弄,獨立套房,8,1,8.5,1.0,0.0,1.0,5,7,7199.0
稀有釋出◕電梯可貓◕中科逢甲中國醫,台中市西屯區福星路,西屯區,福星路,獨立套房,8,1,12.0,1.0,0.0,1.0,7,8,8499.0
合租首選✨社區型正二房✨管理員✨子母車,台中市北屯區中清路二段,北屯區,中清路二段,整層住家,6,3,22.0,2.0,2.0,1.0,8,8,16000.0
超便宜/可貓/凸窗獨曬/逢甲中科,台中市西屯區西屯路二段282巷,西屯區,西屯路二段,獨立套房,8,1,7.0,1.0,0.0,1.0,2,5,4600.0
南區興大🔸獨立陽台🔸子母車🔸電梯,台中市南區學府路,南區,學府路,獨立套房,3,1,10.0,1.0,0.0,1.0,6,7,6999.0
逢甲台水台電/陽台獨曬/室內停車格,台中市西屯區文華路,西屯區,文華路,獨立套房,8,1,6.8,1.0,0.0,1.0,3,7,6999.0
🧡電梯美屋🧡獨洗獨曬🧡秒殺物件🧡,台中市北區精武路,北區,精武路,獨立套房,2,1,18.6,1.0,0.0,1.0,11,13,12999.0
文心市府☸漂亮大空間☸木地板☸獨立洗衣機,台中市西屯區甘州五街,西屯區,甘州五街,獨立套房,8,1,8.0,1.0,0.0,1.0,1,4,5300.0
一中商圈２樓精美２房,台中市北區三民路三段,北區,三民路三段,住宅,2,4,10.0,2.0,1.0,1.0,2,2,13000.0
小資族首選，位於市中心，生活機能方便,台中市西區向上南路一段131號,西區,向上南路一段,獨立套房,5,1,16.0,1.0,0.0,1.0,2,3,12800.0
👍一點利1+2F精緻空間~住家／工作室,台中市北屯區崇德二路一段,北屯區,崇德二路一段,整層住家,6,3,10.0,1.0,1.0,1.0,1,14,11300.0
秒殺全新@一房一廳@全新未入住@大陽台,台中市西屯區工業區二十八路38巷,西屯區,工業區二十八路,獨立套房,8,1,15.0,1.0,0.0,1.0,6,7,13500.0
台水電管理員兩房採光通風近水湳大鵬經貿,台中市北屯區中清路二段,北屯區,中清路二段,整層住家,6,3,28.0,2.0,1.0,1.0,8,8,16800.0
